,user_id,signup_time,purchase_time,purchase_value,device_id,source,browser,sex,age,ip_address,label
11528,54615,2015-01-16 1:10,2015-04-10 18:13,75,SIRANTJLPDFRP,SEO,FireFox,M,30,4000705206.0,0
11529,311988,2015-07-16 5:26,2015-08-06 6:02,27,WCHMMVPKAQVYE,Ads,Safari,F,28,555325616.1,0
11530,329987,2015-03-14 10:32,2015-04-12 12:39,31,AMMMINWZUAQWE,SEO,Opera,F,32,474026978.8,0
11531,394113,2015-01-01 1:47,2015-01-01 1:47,19,SQWWBFDRYPGYA,SEO,IE,F,36,210529487.7,0
11532,348492,2015-01-12 10:04,2015-02-22 23:51,50,NJNJCZHNJNHPO,Ads,IE,M,21,1607099592.0,0
11533,27349,2015-03-11 12:47,2015-04-11 22:43,24,ECKKUIIUNLQYK,SEO,Chrome,F,29,3128967012.0,0
11534,392553,2015-08-02 6:59,2015-10-28 17:30,60,FCGCXJTYYLVGG,Ads,FireFox,M,30,4080171907.0,0
11535,225630,2015-03-02 19:46,2015-03-23 11:50,21,RABGRBJUSREOK,Ads,FireFox,M,29,1105274303.0,0
11536,271083,2015-05-14 16:38,2015-07-14 16:09,64,HQUKNLCECXEBQ,SEO,Chrome,F,29,2239047732.0,0
11537,362349,2015-08-05 0:22,2015-08-25 21:22,31,XVBGUCMWKMQFU,SEO,IE,M,39,3852722109.0,0
11538,112795,2015-04-29 13:29,2015-07-18 12:32,17,MKEZPCDTCHHYT,Ads,Chrome,F,41,3487717162.0,0
11539,253121,2015-05-08 19:23,2015-06-09 15:25,47,IZLPSOZNLVKJE,Ads,FireFox,M,30,882307294.3,0
11540,317662,2015-03-13 23:34,2015-05-02 2:46,59,ZJMVHZRDQSLFC,SEO,Safari,F,37,1123829569.0,0
11541,341444,2015-08-09 16:25,2015-11-27 8:23,55,GKDQIIKZNQNLX,Direct,Chrome,M,24,2201325920.0,0
11542,133124,2015-06-01 1:43,2015-08-25 23:49,42,BJQBBEFCUKLLF,SEO,Safari,M,30,1939880791.0,0
11543,207239,2015-08-13 21:02,2015-11-20 9:58,55,MLUYFRWAGNRFC,Ads,Safari,M,35,858724470.2,0
11544,139469,2015-01-03 11:09,2015-04-24 10:07,81,PREXSHSPJIWHX,Ads,Chrome,M,20,3742800998.0,0
11545,217663,2015-04-23 13:03,2015-06-19 6:34,18,WNSGHGOLPCQCH,Ads,IE,F,37,2754615910.0,0
11546,54777,2015-07-01 12:57,2015-07-27 17:00,29,MSRJSPKUMXKAE,SEO,FireFox,M,34,2587001311.0,0
11547,112415,2015-05-10 20:41,2015-06-09 14:17,76,VQEUCMMISIFWS,Ads,Chrome,F,20,2367213653.0,0
11548,187210,2015-02-09 22:15,2015-03-19 8:41,11,DZSIDCSIMCZDC,Direct,Chrome,M,34,2956517807.0,0
11549,323448,2015-01-29 23:59,2015-02-11 12:19,42,DTSJJTMMHOQIC,Ads,Chrome,M,41,1946698804.0,0
11550,191400,2015-04-27 0:04,2015-04-27 2:11,25,YGVFVXFRTRUVP,Ads,Chrome,F,25,2779943316.0,0
11551,216600,2015-05-16 1:38,2015-09-02 17:07,23,PZQKGAWHJNMTB,SEO,Chrome,M,46,3583407584.0,0
11552,369157,2015-05-28 21:52,2015-08-02 1:57,35,HPFHFXYXHZMQW,SEO,IE,M,32,14504026.93,0
11553,22362,2015-03-31 4:42,2015-07-04 8:31,54,TONTOJCMXLSGJ,SEO,FireFox,F,24,2993956737.0,0
11554,286100,2015-03-17 18:49,2015-05-09 20:09,24,XYPBCSWFFIEMZ,Direct,IE,M,41,272692257.2,0
11555,235574,2015-04-28 19:10,2015-06-08 15:40,60,WIUUFNDVYSYOL,SEO,FireFox,F,24,3130514121.0,0
11556,335855,2015-04-17 6:51,2015-05-26 7:07,16,REVLIFOZWPAFC,SEO,Chrome,F,48,941420750.1,0
11557,163004,2015-04-05 16:26,2015-06-18 15:01,22,COOVLEDEZFUDJ,SEO,IE,F,22,307821020.3,0
11558,315430,2015-08-15 8:42,2015-09-02 8:07,20,HVXDNVLTPHGSU,Ads,Chrome,M,18,3470112234.0,0
11559,54726,2015-04-12 1:07,2015-06-08 22:39,18,YIVVZKELICNFA,Ads,IE,F,36,1315862860.0,0
11560,302755,2015-03-26 0:07,2015-07-06 6:08,11,OMAEXOCWKGDKO,SEO,IE,F,32,661434304.8,0
11561,236177,2015-02-08 18:31,2015-03-31 14:30,26,EEIALABHCBXFT,Ads,Chrome,M,18,452612520.5,0
11562,292559,2015-03-26 12:48,2015-05-27 5:54,35,GUEGKMCNGIPSW,Direct,Chrome,M,32,1562735075.0,0
11563,47576,2015-01-03 23:22,2015-01-03 23:22,35,QCUQXDGWCMQYX,Ads,Safari,F,53,2354864642.0,0
11564,369190,2015-08-12 22:57,2015-09-06 15:33,26,GQJZTSIQMTMDR,SEO,Chrome,F,18,1085095793.0,0
11565,13477,2015-03-06 9:31,2015-05-31 14:23,55,PLVFXZKJARFOM,Ads,IE,M,31,2924754364.0,0
11566,92581,2015-01-03 18:12,2015-04-05 5:51,35,BQYPHLZYWJSBA,Ads,Chrome,F,46,2904562633.0,0
11567,73256,2015-05-14 18:28,2015-06-27 5:26,40,OIRPSGPRUKGRT,Direct,Chrome,F,27,1695742612.0,0
11568,346913,2015-08-03 22:55,2015-10-19 15:40,41,IHZCSCVGNTMPJ,Ads,IE,M,39,3785551660.0,0
11569,397884,2015-01-01 0:13,2015-02-24 12:27,18,KKARDHXZQYFFG,Ads,IE,M,32,2454338244.0,0
11570,280077,2015-01-28 18:43,2015-02-11 3:03,69,QPCNKLJCLXVSL,SEO,FireFox,M,43,3670678484.0,0
11571,174545,2015-05-12 7:07,2015-06-07 2:24,20,DIMSRZTBLDEKF,Ads,FireFox,F,27,4151505376.0,0
11572,134874,2015-07-25 14:30,2015-09-12 19:10,53,KWTOWBXIEJSOZ,Ads,Safari,F,35,1227513291.0,0
11573,396723,2015-01-14 3:01,2015-01-26 15:46,50,LHBHFNORVKZFD,SEO,Opera,M,32,3470603308.0,0
11574,354530,2015-06-19 14:30,2015-07-30 9:10,43,URMLZFMTIGCKK,Direct,Chrome,M,18,3658949846.0,0
11575,262595,2015-06-07 8:00,2015-09-10 5:15,54,BREYIZUFPEAAC,Ads,FireFox,M,52,2265943547.0,0
11576,394967,2015-01-30 14:16,2015-05-30 7:19,38,SSMRPTIBERRGO,Direct,FireFox,F,30,1526285270.0,0
11577,388048,2015-05-07 1:26,2015-05-13 8:00,19,KZUXOQFCLNBSW,Ads,Opera,M,40,268798075.0,0
11578,221900,2015-08-09 1:14,2015-09-05 1:43,41,LAWQPPABKLNAT,Direct,Chrome,M,18,3543879725.0,0
11579,9228,2015-05-26 6:16,2015-09-11 0:25,41,OJXOLFGTTWPKI,SEO,FireFox,M,25,3393886157.0,0
11580,185762,2015-02-19 6:02,2015-05-25 7:00,39,SAIQWJIOVYRBX,Direct,FireFox,M,18,2549273078.0,0
11581,355924,2015-07-20 18:39,2015-09-13 18:25,51,QNXJDHYKZJRFH,SEO,Chrome,M,38,2463092629.0,0
11582,72300,2015-04-26 6:34,2015-07-19 20:26,30,OLMXCGENSWMIZ,SEO,IE,M,25,1901639096.0,0
11583,330111,2015-08-07 7:31,2015-10-18 0:05,58,SCTLAKCBPXFXL,SEO,Chrome,F,26,3751345295.0,0
11584,222115,2015-03-03 21:37,2015-04-15 7:08,50,CDGMQTHKTRQKY,Ads,Safari,F,45,1614837141.0,0
11585,394141,2015-01-03 10:56,2015-03-08 0:41,49,OQDRKCYIHNOXZ,Direct,FireFox,F,54,635877782.5,0
11586,384682,2015-05-03 3:03,2015-08-04 17:36,19,ALKMSZJPWRFVF,Direct,Safari,M,19,2497855080.0,0
11587,283326,2015-01-05 10:42,2015-01-31 13:50,56,EBJHFSHAFHZWK,Ads,IE,F,25,116341646.4,0
11588,307773,2015-03-12 5:26,2015-05-24 9:54,32,BGXGQKZXSCLOR,SEO,Chrome,M,36,429744543.3,0
11589,88766,2015-01-02 19:22,2015-01-02 19:22,21,AIGPGDVRDKOKT,SEO,FireFox,F,45,3058135886.0,0
11590,33750,2015-03-13 12:41,2015-06-22 18:10,36,SYSFNMPROQDDR,Direct,Chrome,M,32,279393443.2,0
11591,121806,2015-02-21 12:59,2015-02-23 0:56,34,VTNSIPPGYRDVR,Ads,Chrome,F,28,1611483319.0,0
11592,207577,2015-07-08 1:16,2015-10-18 15:34,43,EUKCLECFEOVHV,Ads,Chrome,F,36,4058382525.0,0
11593,217346,2015-06-01 0:10,2015-06-01 22:22,44,ZRNJLHYHGEMBH,SEO,FireFox,M,44,2530993511.0,0
11594,261398,2015-03-23 6:19,2015-04-02 20:45,40,EBIHVEIKAJWOU,Direct,Chrome,M,44,3343618963.0,0
11595,211061,2015-01-08 9:52,2015-01-08 9:52,17,VFKKWJCYXDUUY,Ads,Chrome,M,45,359935165.9,0
11596,310703,2015-01-05 7:49,2015-04-16 14:24,15,MRLLECDPNPYQX,Ads,Chrome,F,20,4164324902.0,0
11597,241348,2015-01-21 8:58,2015-03-14 23:37,15,OADFKPYZYSBFJ,Direct,IE,M,40,3546329728.0,0
11598,198113,2015-07-17 10:12,2015-07-18 8:55,55,RXQPUTMENCOZM,Direct,IE,F,32,1819996809.0,0
11599,317088,2015-04-27 6:41,2015-05-24 20:49,18,CIBPGQUCJXPUV,Direct,Chrome,F,28,2408810139.0,0
11600,394624,2015-01-17 7:15,2015-04-17 18:35,15,RLRDUYSVIWFHW,SEO,Safari,F,27,1471903951.0,0
11601,371582,2015-05-28 15:40,2015-05-30 7:39,43,MZEIBFVVECDOC,Ads,Safari,F,41,4194312146.0,0
11602,99873,2015-07-26 8:56,2015-08-09 1:32,32,LMZRSINVEXWDK,Ads,Chrome,F,26,2489522021.0,0
11603,33670,2015-08-09 9:34,2015-10-08 5:59,33,CCABJQSDZUGFV,Ads,Safari,M,37,619871506.2,0
11604,66787,2015-07-08 11:47,2015-10-23 5:15,48,ZJBODSNFKAOJF,Direct,IE,F,40,1964813779.0,0
11605,140441,2015-05-07 23:42,2015-07-24 4:46,47,BSVMAVGXTCTOY,Direct,Chrome,M,28,2124167184.0,0
11606,239787,2015-05-16 9:11,2015-06-18 1:31,41,MTOWDAEHHTORO,Direct,Safari,M,28,388656965.4,0
11607,151230,2015-07-13 8:01,2015-07-19 11:32,53,IBWGVYJMOQQWV,SEO,Safari,M,49,1029980440.0,0
11608,130546,2015-01-03 6:55,2015-02-28 15:09,92,PKJLXSFSHWBQS,Ads,Safari,F,32,2917465067.0,0
11609,172259,2015-04-06 17:32,2015-06-30 10:54,68,OMSTHHPZFIHSG,Direct,FireFox,F,41,2981438642.0,0
11610,197919,2015-02-24 13:45,2015-04-16 13:34,30,MLMFQHUHQDFUF,Direct,Chrome,F,24,1186462819.0,0
11611,52978,2015-07-31 10:10,2015-09-27 22:46,28,CYNABBEJXVVXW,SEO,FireFox,M,34,2393825834.0,0
11612,118137,2015-05-21 21:38,2015-07-21 14:39,34,IURXGUFIMLZXF,Ads,Chrome,F,43,3017321485.0,0
11613,307945,2015-06-13 15:56,2015-09-04 9:30,64,YUHAARWWPMKDO,SEO,Chrome,F,37,3225143454.0,0
11614,325959,2015-06-19 3:22,2015-07-17 12:48,31,EUEFPSDWHRHVK,SEO,IE,F,20,3666862086.0,0
11615,292935,2015-03-15 3:16,2015-05-30 6:30,18,QLDKBYOBZOULU,SEO,Chrome,M,31,1673015190.0,0
11616,381419,2015-07-31 10:35,2015-10-02 2:35,15,PLSTFCDRQKTHJ,Ads,Safari,M,42,3396382054.0,0
11617,273025,2015-05-01 17:30,2015-07-22 5:57,32,YPZRWDLVLLGLW,SEO,IE,F,29,4202674185.0,0
11618,343866,2015-08-14 20:56,2015-08-22 2:27,71,TEMQCJNCWLZNH,SEO,Chrome,M,19,1955829017.0,0
11619,170317,2015-04-13 20:04,2015-05-18 15:41,34,ARGVLMBWDTXVX,Ads,FireFox,M,31,270902780.2,0
11620,297816,2015-06-15 21:29,2015-07-21 12:14,13,VKCCFINKSOZTN,SEO,Chrome,F,30,2111647351.0,0
11621,46936,2015-08-04 22:43,2015-09-07 19:45,47,FZJBZHIVQOJQA,Ads,IE,M,34,2208672829.0,0
11622,362241,2015-07-06 3:29,2015-09-09 7:46,26,NCACPHMIULSXC,Direct,Chrome,M,21,3228106168.0,0
11623,86948,2015-04-15 10:45,2015-06-14 23:43,27,XFBDGTHXXOBUL,SEO,Chrome,M,49,3898956670.0,0
11624,371131,2015-01-05 4:33,2015-04-09 23:59,9,CTZGNDMZQVZJI,Ads,FireFox,M,34,3676204878.0,0
11625,317874,2015-07-22 0:40,2015-09-19 11:58,44,VDVDUBLIHOHMW,SEO,IE,M,36,2674374713.0,0
11626,91316,2015-05-05 5:39,2015-06-18 13:16,36,YKHAZWGHAKKBW,Ads,Chrome,F,45,2825869794.0,0
11627,342652,2015-02-13 18:49,2015-05-18 21:26,30,DTIACLRKMDNML,Direct,FireFox,M,42,1729024710.0,0
11628,199614,2015-07-25 8:39,2015-10-04 8:57,65,HGSFDKOAHLSEQ,SEO,IE,M,34,655436759.2,0
11629,184024,2015-02-22 8:25,2015-05-16 18:35,23,FGHVGECEDHHCB,Ads,IE,M,24,1358397618.0,0
11630,23815,2015-04-26 18:33,2015-08-02 1:57,42,BPDJPXAUKLFVE,Ads,Chrome,F,26,2837602525.0,0
11631,316691,2015-06-23 4:35,2015-07-01 15:03,32,RMGLRBQMOWIZD,Direct,FireFox,F,43,308446824.6,0
11632,283050,2015-07-10 19:29,2015-09-04 13:16,22,QYEYWBIXMKIRH,Ads,IE,F,34,2997448659.0,0
11633,173724,2015-02-05 23:50,2015-05-17 0:30,16,WCHTEHFOHUTHK,SEO,IE,M,40,3281834558.0,0
11634,803,2015-01-05 20:13,2015-01-30 10:24,12,SLVRDKWQUKPOW,Ads,Chrome,M,28,1443030925.0,0
11635,120395,2015-04-14 2:05,2015-06-08 14:27,36,TFZPCQLAZLAQZ,SEO,Chrome,M,42,2690400979.0,0
11636,82475,2015-07-23 13:09,2015-09-04 4:48,55,DBHJEZFZKYXHO,SEO,Chrome,M,45,870358807.6,0
11637,376117,2015-05-25 12:13,2015-08-03 18:45,19,TQINIJOWBLNNK,Ads,Chrome,M,35,46822818.14,0
11638,145847,2015-08-02 3:46,2015-09-26 7:06,34,RDRNXFCVTGPHM,Ads,Chrome,M,21,1692643256.0,0
11639,363544,2015-04-15 8:39,2015-07-11 10:41,12,LJORJFVZSDEDU,Ads,FireFox,F,23,1693558034.0,0
11640,137534,2015-01-22 12:25,2015-02-25 16:47,14,YKSYFCNNVUZFP,Direct,Chrome,M,40,886511642.3,0
11641,162487,2015-02-10 3:35,2015-05-20 15:18,25,PTLTEFKKLWURR,Ads,IE,M,29,295586120.9,0
11642,378502,2015-02-08 19:53,2015-05-20 19:46,21,HKPFDJFOPVJQH,Ads,Safari,M,36,137282390.3,0
11643,243614,2015-05-29 10:22,2015-08-19 2:57,20,NMCZLFQQCZOUT,Ads,Chrome,F,33,1962979585.0,0
11644,1392,2015-04-07 14:26,2015-07-30 4:56,37,CRHWESJXBPRXB,SEO,Chrome,M,34,3141735413.0,0
11645,244305,2015-06-14 4:10,2015-07-28 18:05,15,XGWIOALZECPQV,SEO,Chrome,M,39,600321487.4,0
11646,133626,2015-03-25 5:18,2015-04-27 16:02,20,OEXDSKKDOFYXG,Ads,IE,M,41,1667110992.0,0
11647,348062,2015-08-11 21:12,2015-10-17 7:22,55,CXFXSGHBCONFH,SEO,Chrome,M,27,2246415252.0,0
11648,192978,2015-01-04 3:41,2015-01-29 19:52,22,JLSDPAENWBVCS,Ads,FireFox,F,39,2211957069.0,0
11649,213885,2015-07-13 18:48,2015-09-03 8:05,39,XGWTRMWZNTKNK,SEO,Opera,M,47,2670788514.0,0
11650,63211,2015-06-26 20:30,2015-09-12 15:57,12,QGXLVCLENYRJJ,SEO,IE,M,21,425712867.0,0
11651,20275,2015-07-02 17:00,2015-08-20 4:50,32,WKADQUGDKINSE,Ads,IE,M,45,3169523687.0,0
11652,39317,2015-06-26 21:07,2015-07-08 4:49,9,UTUXTJCIXKVMW,Ads,Chrome,F,50,2982627719.0,0
11653,273617,2015-03-25 1:49,2015-06-02 20:10,18,JQMVVALRXPCXH,Ads,Chrome,F,31,1647259426.0,0
11654,146811,2015-05-31 1:17,2015-07-24 15:49,31,KLUHOKCVJTPKV,SEO,Safari,M,21,2586762169.0,0
11655,335372,2015-07-07 7:29,2015-09-24 8:43,14,VXSTGHGEWTYSD,Ads,FireFox,M,28,3513812920.0,0
11656,282754,2015-06-25 14:33,2015-08-20 11:04,27,MYADWOXJPNRUH,Ads,Safari,M,42,414934510.9,0
11657,266174,2015-03-31 22:07,2015-04-18 16:41,27,KHMCKQPDRVCMX,Direct,Chrome,M,36,2567666783.0,0
11658,82957,2015-03-10 15:35,2015-06-01 15:21,17,FXRVOHTAUBRSG,SEO,Chrome,F,45,4189296703.0,0
11659,221132,2015-06-03 16:14,2015-06-20 17:26,74,ZZKXASRAZPHYR,Direct,Chrome,F,35,3450910435.0,0
11660,7093,2015-01-01 5:25,2015-01-01 5:25,51,BAKAGZRGSUHTG,Ads,Chrome,M,29,3370394938.0,0
11661,154964,2015-06-07 13:51,2015-09-20 12:53,22,TJJASMNAQFUMU,SEO,IE,F,39,1269425859.0,0
11662,109690,2015-07-30 10:49,2015-08-28 2:00,19,HBHSHHWTSJMLF,SEO,Chrome,F,34,2032580585.0,0
11663,341856,2015-07-06 7:00,2015-10-11 14:40,27,EBLPDCAIGCFRU,SEO,Chrome,F,24,3773628308.0,0
11664,53099,2015-03-17 3:09,2015-05-29 11:05,37,QDOKZPUGAWJAL,Ads,Chrome,M,28,2459547937.0,0
11665,172481,2015-08-09 16:30,2015-10-10 22:45,27,QLPZLRVAMBUIP,Direct,IE,M,31,1453294753.0,0
11666,138259,2015-02-13 1:49,2015-03-20 10:57,41,UASRIPYXDFXTC,SEO,Chrome,M,23,3759833140.0,0
11667,299200,2015-06-02 23:28,2015-06-09 10:45,30,ZDWRDCZFYRYGS,SEO,Chrome,F,57,1269871266.0,0
11668,185019,2015-07-30 18:40,2015-11-17 2:46,34,UVGLGKTNWOABN,Ads,IE,M,34,211393572.9,0
11669,63374,2015-01-17 18:22,2015-02-03 14:06,35,GZCTYDVICLGMZ,Ads,Chrome,F,28,71350017.96,0
11670,193517,2015-06-30 10:12,2015-07-10 11:30,43,YXKANOFJILIEM,Ads,Chrome,M,43,3698310055.0,0
11671,294827,2015-01-10 20:18,2015-02-17 9:52,61,WJALCGBYXPAJE,SEO,Chrome,M,28,2464249980.0,0
11672,102968,2015-03-31 15:51,2015-05-01 7:47,34,WSULJZTURAQZW,Ads,Chrome,M,24,334549900.6,0
11673,388153,2015-08-06 14:26,2015-08-18 10:43,31,TLXCEFFTVTDUK,Direct,Chrome,M,51,2513010983.0,0
11674,196773,2015-01-10 11:05,2015-04-05 6:41,41,HGBIZPDPQXMXD,Direct,Chrome,M,37,1025925367.0,0
11675,168440,2015-08-17 3:21,2015-10-31 18:15,83,KWWQYKPBAMEWG,SEO,Chrome,F,43,321308570.4,0
11676,249943,2015-02-22 23:10,2015-03-21 5:23,27,VYAVFAQUTGIMY,Ads,IE,M,35,13097338.08,0
11677,102140,2015-02-28 6:37,2015-06-16 5:13,45,JDJVJSJNACGHA,Ads,Chrome,M,25,2346904216.0,0
11678,77354,2015-04-06 16:40,2015-05-08 2:44,16,XKLKMROJQXMUV,SEO,Chrome,M,30,1245413592.0,0
11679,137579,2015-08-06 2:44,2015-10-21 3:50,22,AYFKDOWUNPSIU,Ads,Opera,M,35,2773636962.0,0
11680,5427,2015-08-15 5:31,2015-11-19 0:06,59,CZXIBKMFXRMNP,SEO,Chrome,M,38,3894779386.0,0
11681,298806,2015-01-31 5:43,2015-05-23 3:41,56,KQNXCSOLXHJJK,Ads,Chrome,M,28,911132022.8,0
11682,56647,2015-01-25 21:33,2015-05-12 16:23,13,MIRUTMAOGEDFZ,Direct,Safari,M,20,27510077.02,0
11683,173099,2015-01-09 14:08,2015-01-09 14:08,16,GKJOTDNDVXQXB,Ads,Chrome,M,34,35100050.75,0
11684,369373,2015-01-12 15:12,2015-01-12 15:12,27,WQZESWMCMGXLI,SEO,FireFox,M,29,530897625.5,0
11685,301109,2015-01-04 15:45,2015-01-04 15:45,65,MQPWOJZCEEWMR,Ads,Chrome,M,22,3095355744.0,0
11686,259062,2015-03-09 13:16,2015-06-11 3:05,51,SWJVWYNZPAGOU,Ads,FireFox,M,23,3757635579.0,0
11687,45892,2015-01-06 20:25,2015-01-06 20:25,44,JRBICYRKFIBCX,Ads,Chrome,M,47,1411806528.0,0
11688,86219,2015-01-10 18:44,2015-02-20 19:53,50,VNQZXJUSWSHKI,Ads,Chrome,M,36,1580312868.0,0
11689,376427,2015-03-22 21:35,2015-04-08 16:30,35,VSTNMUQMZDGLC,SEO,IE,F,30,3573197089.0,0
11690,385909,2015-01-30 21:11,2015-02-24 14:56,31,IRGMORMXAHPTJ,Direct,IE,F,33,2352112918.0,0
11691,369662,2015-03-24 4:00,2015-05-24 14:49,43,BRRDMJWCGVUDJ,SEO,IE,F,43,1920701584.0,0
11692,34924,2015-03-27 16:22,2015-06-15 14:27,15,WVLAECYQZPPMX,Ads,Chrome,M,35,1912994147.0,0
11693,198820,2015-05-10 0:47,2015-05-22 6:54,27,PNNBGCLCYVONA,Ads,Opera,M,34,2452734715.0,0
11694,93021,2015-01-27 6:35,2015-05-12 22:53,9,MAIJOUPMYYLSY,Direct,IE,F,30,2455059542.0,0
11695,296828,2015-03-21 1:27,2015-06-06 10:23,53,XEDMOIXEKWVUE,Ads,Chrome,M,19,3479584087.0,0
11696,317341,2015-07-15 18:45,2015-11-06 5:05,37,ESPUFZRLDFXSY,SEO,Chrome,M,45,1591407953.0,0
11697,233967,2015-08-01 14:45,2015-08-17 17:01,61,UDRFLBWBWDXNG,Ads,IE,F,24,1515449696.0,0
11698,22953,2015-05-20 10:01,2015-08-02 4:18,21,UIEAZJITDMIWN,Ads,Safari,M,26,3841673879.0,0
11699,121486,2015-08-05 20:30,2015-09-25 1:57,14,FHUFUUQEBYZZX,Ads,Chrome,M,39,874529178.7,0
11700,307127,2015-03-11 2:53,2015-05-09 11:38,43,XZMZCNUSOZYML,Ads,Safari,M,39,2838790940.0,0
11701,74018,2015-08-15 18:13,2015-10-10 0:39,32,UJZMCMSLLJURH,Direct,FireFox,M,28,449418531.7,0
11702,114218,2015-07-08 0:04,2015-10-04 17:26,42,MILCNBAKXYJKW,SEO,FireFox,M,33,3812028787.0,0
11703,395903,2015-03-01 22:06,2015-05-10 3:21,36,PNWDYSYOMTEQW,Direct,IE,M,29,597968254.9,0
11704,101223,2015-03-25 1:12,2015-04-02 20:53,35,VNAYJBBDBOGAG,SEO,IE,F,29,3458919321.0,0
11705,69765,2015-07-28 4:48,2015-08-21 2:39,12,UTKZBUWDGWWYC,Ads,Chrome,M,34,1372329321.0,0
11706,391675,2015-04-03 1:17,2015-06-07 17:31,41,HDMJVIMQTJJKZ,SEO,Chrome,F,28,1462833325.0,0
11707,258308,2015-04-05 18:38,2015-06-06 15:41,49,VMSJGOHJUOFSF,Direct,IE,M,46,2848077542.0,0
11708,43297,2015-07-04 12:16,2015-10-22 20:06,34,KSXZEJKFBBMRI,Ads,Chrome,M,33,937843645.7,0
11709,111768,2015-05-19 10:48,2015-08-05 15:58,72,QWKNQVXBOTYOM,Ads,FireFox,M,44,3667208982.0,0
11710,48051,2015-08-08 3:04,2015-08-09 21:19,9,QLZBFOXAHQGVJ,SEO,Chrome,F,19,1314699154.0,0
11711,19979,2015-04-06 10:21,2015-04-22 3:45,21,DFBJXMMMUWDAO,SEO,Safari,M,27,1797067996.0,0
11712,118714,2015-06-13 3:07,2015-07-11 1:19,19,YJSQLGFTYWXCB,SEO,IE,F,47,4097494622.0,0
11713,172240,2015-01-24 0:18,2015-03-12 22:46,38,HHEXPHZHWAPMX,Ads,FireFox,F,41,3340112797.0,0
11714,26177,2015-03-29 8:38,2015-07-07 9:47,25,SDPMDTXUOGGKZ,SEO,Chrome,M,36,2222298386.0,0
11715,236896,2015-07-11 21:55,2015-11-03 12:57,36,JUVSDAWADEXXX,Direct,FireFox,M,19,1817417838.0,0
11716,132912,2015-01-23 23:34,2015-02-02 21:47,110,TVRODCCYUFHFX,Ads,FireFox,F,28,2460376213.0,0
11717,94093,2015-07-01 22:15,2015-07-03 9:28,17,JNSFSOQPFXCXA,Direct,Chrome,F,41,2638355204.0,0
11718,322069,2015-01-12 10:04,2015-01-12 10:04,50,NJNJCZHNJNHPO,Ads,IE,M,21,1607099592.0,0
11719,285405,2015-04-03 6:26,2015-04-24 14:42,23,FACWMPNNYMZCC,Ads,FireFox,F,40,4028185117.0,0
11720,357418,2015-04-10 5:09,2015-05-13 13:18,15,SDHAQEPORQZNP,SEO,Chrome,M,33,6414740.532,0
11721,370128,2015-05-29 21:33,2015-09-20 14:04,75,LRWWFKBQYFNEA,Ads,Safari,M,40,3523509256.0,0
11722,161552,2015-01-16 12:23,2015-05-02 19:34,53,ZYJFJGXNOJXBR,Direct,FireFox,F,41,936569110.4,0
11723,211014,2015-06-28 23:44,2015-09-23 3:12,23,RSWJNYTRFFSVZ,Ads,FireFox,M,23,1005455618.0,0
11724,236606,2015-01-01 5:04,2015-04-14 16:26,57,CUFUQRRSRCBRM,SEO,Safari,M,28,2051042756.0,0
11725,65542,2015-05-09 5:47,2015-05-16 14:21,39,XMUOBASLGHDZN,Ads,Chrome,F,51,4271447007.0,0
11726,271951,2015-04-21 2:09,2015-07-16 18:59,29,BBAGYKBHQRUMQ,Ads,Safari,F,27,753419444.3,0
11727,68778,2015-05-25 2:24,2015-07-29 1:14,34,FCMHDDTDOVGTI,Direct,FireFox,F,46,751869784.4,0
11728,226424,2015-06-28 14:14,2015-09-13 1:51,42,LAPKQSLQENGZP,Ads,FireFox,M,23,4194879492.0,0
11729,283445,2015-05-04 2:14,2015-08-23 10:39,19,RHSSVKEMIZFOP,Ads,IE,F,26,882417871.4,0
11730,128644,2015-01-08 7:29,2015-01-08 7:29,32,NSSBLYVQQZZAG,Ads,Chrome,F,45,176583066.5,0
11731,377047,2015-01-13 10:49,2015-04-19 23:30,61,CFIRJLGTYLKLK,Direct,Chrome,M,32,1955093107.0,0
11732,133369,2015-04-15 3:40,2015-07-28 14:09,23,JUEICASNDDGHQ,Ads,Opera,M,24,3022684412.0,0
11733,143630,2015-05-27 14:55,2015-09-20 17:57,73,XPHIFEZWYGNJN,SEO,Safari,M,20,2076888511.0,0
11734,130598,2015-06-02 6:45,2015-08-26 22:41,53,QHBIMDEFTCUMO,SEO,FireFox,F,38,3202590279.0,0
11735,89961,2015-01-02 18:38,2015-01-28 12:10,39,WPRFPXDTPRMTL,Ads,IE,M,28,2964205376.0,0
11736,333743,2015-01-30 17:16,2015-03-07 5:15,44,YNYYNWQPNNRWB,SEO,Safari,F,27,2862800386.0,0
11737,198118,2015-01-08 18:56,2015-04-20 10:27,91,UXNJFCXEVXARS,Direct,IE,M,31,2159748149.0,0
11738,99257,2015-05-30 0:04,2015-06-23 16:52,39,GZDKNTWFMPZBA,Ads,Safari,M,46,3020512038.0,0
11739,266418,2015-02-05 4:54,2015-04-01 18:25,47,NZWYECKVJLJBL,SEO,Safari,M,41,2195401523.0,0
11740,153851,2015-05-20 18:59,2015-09-02 0:52,36,ZOGJRUFAYGOLS,Ads,Chrome,M,38,1211410560.0,0
11741,21427,2015-01-07 18:19,2015-03-11 17:55,42,DVPXFMRKKRSBE,Ads,Safari,M,29,2685346156.0,0
11742,378886,2015-05-15 21:55,2015-09-12 4:31,60,OPPLRQMCOXVFX,Ads,Safari,F,29,1514936129.0,0
